file_name,eng_statement,jpn_statement
tokyotower_tokyotower55.jpg,"""Tokyo Tower is available free of charge except in some paid areas. It is lighted up from sunset to dawn, and there are various types depending on the summer version, winter version, events, and occasional promotions.""",東京タワーは一部の有料エリアを除いて、無料で利用できます。日没から明け方にかけてライトアップされ、夏バージョン、冬バージョンをはじめ、イベントやその時々のプロモーションにより、さまざまなタイプがあります。
sumoarena_yobi.jpg,"""Sumo is the national sport in Japan. It is a kind of martial art where two sumo wrestlers,  fight in a dohyo. A wrestler loses the bout if he is forced out of the dohyo, or if any part of his body other than the soles of his feet touches the ground.""",相撲は日本の国民的スポーツです。 2人の力士が土俵で戦う一種の武道です。土俵から追い出されるか、または足の裏以外の部分が地面に触れると負けです。
kakigori_kakigori51.jpg,"""There are different types of syrup, such as strawberries, melons, lemons, sweet plums, mangos, oranges, and condensed milk, but matcha is the most popular. You can buy not only shops but also mobile sales of rear car stalls""",イチゴ、メロン、レモン、スイートプラム、マンゴー、オレンジ、練乳など、さまざまな種類のシロップがありますが、抹茶が最も人気があります。お店だけでなく、リヤカー屋台の移動販売でも購入することができます。
jinja_jinja30.jpg,"""When you enter a shrine, you need to purify your hands and mouth before you worship.Remove hats and sunglasses in shrines and temples.""",神社に入ったら、参拝する前に手と口を清めます。神社や寺院では帽子やサングラスを外します。
kakigori_kakigori4.jpg,"""There are different types of syrup, such as strawberries, melons, lemons, sweet plums, mangos, oranges, and condensed milk, but matcha is the most popular. You can buy not only shops but also mobile sales of rear car stalls""",イチゴ、メロン、レモン、スイートプラム、マンゴー、オレンジ、練乳など、さまざまな種類のシロップがありますが、抹茶が最も人気があります。お店だけでなく、リヤカー屋台の移動販売でも購入することができます。
maiko_maiko4.jpg,"""These women dancing with such elegance are maiko entertainers who perform traditional Japanese music and dances at exclusive parties. Please refrain from stopping them and coercing them into taking pictures with you.""",舞妓は、日本の伝統的な唄や踊りを披露して宴席に興を添える仕事です。声かけや一緒に写真を撮るように強制することは控えてください。
maple_kouyou7.jpg,his image does not contain useful sentences.,有益文はありません
hachiko_hachikohiroba13.jpg,"""It is a famous spot not only as a meeting place in Shibuya but also as a tourist attraction. To take a photo with Hachiko, you have to wait in line.""",渋谷の待ち合わせ場所としてだけでなく、観光の名所としても有名なスポットです。 ハチ公と一緒に写真を撮るには、列に並ぶ必要があります。
bangasa51.jpg,"""It is a kind of Japanese umbrella and it is called a 'Ban gasa (kasa)'. After getting wet, wipe off the moisture with a towel with a soft cloth, and be sure to shade and dry. If left wet, it can cause bone rust and discoloration.""",これは日本の和傘の一種で「番傘」と呼ばれています。 濡れた後は、柔らかい布でタオルで湿気を拭き取ってから、陰干しをして乾かします。 濡れたままにしておくと、骨の錆や変色の原因になります。
jinja_shintoshrine11.jpg,"""When you enter a shrine, you need to purify your hands and mouth before you worship.Remove hats and sunglasses in shrines and temples.""",神社に入ったら、参拝する前に手と口を清めます。神社や寺院では帽子やサングラスを外します。
soba_zarusoba65.jpg,"""Soba is a traditional kind of Japanese noodle. Please add green onions and wasabi to the sauce and then dip a little in the sauce and enjoy. """,蕎麦は日本の伝統的な麺類です。つゆにネギとわさびを入れ、蕎麦を少しつけて食べてください。
sumoarena_sumo-arena26.jpg,"""Sumo is the national sport in Japan. It is a kind of martial art where two sumo wrestlers,  fight in a dohyo. A wrestler loses the bout if he is forced out of the dohyo, or if any part of his body other than the soles of his feet touches the ground.""",相撲は日本の国民的スポーツです。 2人の力士が土俵で戦う一種の武道です。土俵から追い出されるか、または足の裏以外の部分が地面に触れると負けです。
rockgarden_ryuuanjiniwa38.jpg,"""There are 15 stones in the stone garden, and from any direction, one stone is hidden behind other stones. Open all year round, the admission fee for high school students and above is 500 yen, Small and middle school students are 300 yen.""",石庭には15個の石があり、どの方向から見ても、１個の石は他の石に隠れて見えないようになっています。年中無休で、拝観料は高校生以上が、500円で、小・中学生は300円です。
windchime10.jpg,"""Furin is a kind of small bell that is hung under the eaves in summer in Japan. When the wind blew, they ring. Some of the famous Japanese Furins are 'Edo-Furin' from Tokyo and 'Nambu-Furin' from Iwate prefecture.""",風鈴とは日本の夏に家の軒下に吊り下げてられている小型の鈴の一種です。風が吹くと音が鳴ります。日本の有名な風鈴の中には、東京の「江戸風林」や岩手県の「南部風林」があります。
skytree_skytree27.jpg,"""Tokyo Skytree is the world’s tallest free-standing broadcasting tower. With the two observation decks at 350 meters and 450 meters, Tokyo Skytree lets you enjoy the landscape of Tokyo . """,東京スカイツリーは世界で一番高い自立式電波塔です。地上350メートルと450メートルの高さにある２つの展望台では、東京の景色を楽しむことができます。
exception3.jpg,"""Throw some coins into the wooden box called 'saisen-bako' in front of the main hall.Next, Ring the bell two or three times using the rope.Bow deeply twice, clap your hands twice, and pray. Finally, bow deeply once again.""",本殿の前にある「賽銭箱」と呼ばれる木製の箱に小銭を投げ入れます。次に縄で鈴を2、3回鳴らします。2回深くお辞儀をし、2回拍手をして、お祈りをします。最後にもう一度深くお辞儀をします。
gundam_odaibazou17.jpg,"""The main attraction the Unicorn Gundam is the four transformations performance that takes place at 11:00, 13:00, 15:00, and 17:00. In the night section, the show will be held in three stories every half hour from 19: 30 to 21:00.""",ユニコーンガンダムの最大の魅力は、11：00、13：00、15：00、17：00の4つの変身演出です。 夜のセクションでは、ショーは19：30から21:00まで30分ごとに３つのストーリーで開催されます。
tempura_tempura4.jpeg,"""Tempura can be enjoyed two-ways, with Tempura sauce, or just with salt. Shrimp tempura is very popular with visitors from overseas. Please be careful because it is hot""",天ぷらは天つゆと塩の二通りで楽しめます。えびの天ぷらは外国人のお客様に大人気です。熱いので注意して下さい。
cherryblossom_sakura12.jpg,"""Don't sit at the root of the cherry blossoms that jumped out of the ground. Please do not break the branches.""",地面から飛び出した桜の根元に座ってはいけません。枝は折らないでください。
offertorybox_saisenhako12.jpg,"""Throw some coins into the wooden box called 'saisen-bako' in front of the main hall.Next, Ring the bell two or three times using the rope.Bow deeply twice, clap your hands twice, and pray. Finally, bow deeply once again.""",本殿の前にある「賽銭箱」と呼ばれる木製の箱に小銭を投げ入れます。次に縄で鈴を2、3回鳴らします。2回深くお辞儀をし、2回拍手をして、お祈りをします。最後にもう一度深くお辞儀をします。
sushi_sushi30.jpg,"""Wasabi is used in sushi. Wasabi is spicy. If you do not like spicy food, sushi without wasabi can be ordered.In Japanese culture, sushi can be eaten by hand.""",寿司にはわさびが入っています。辛い食べ物が好きではない場合は、わさびのない寿司を用意することができます。日本にはお寿司を手で食べる文化があります。
gundam_odaibazou18.jpg,"""The main attraction the Unicorn Gundam is the four transformations performance that takes place at 11:00, 13:00, 15:00, and 17:00. In the night section, the show will be held in three stories every half hour from 19: 30 to 21:00.""",ユニコーンガンダムの最大の魅力は、11：00、13：00、15：00、17：00の4つの変身演出です。 夜のセクションでは、ショーは19：30から21:00まで30分ごとに３つのストーリーで開催されます。
atombombdome_hiroshima-dome71.jpg,his image does not contain useful sentences.,有益文はありません
cherryblossom_sakura18.jpg,"""Don't sit at the root of the cherry blossoms that jumped out of the ground. Please do not break the branches.""",地面から飛び出した桜の根元に座ってはいけません。枝は折らないでください。
bangasa3.jpg,"""It is a kind of Japanese umbrella and it is called a 'Ban gasa (kasa)'. After getting wet, wipe off the moisture with a towel with a soft cloth, and be sure to shade and dry. If left wet, it can cause bone rust and discoloration.""",これは日本の和傘の一種で「番傘」と呼ばれています。 濡れた後は、柔らかい布でタオルで湿気を拭き取ってから、陰干しをして乾かします。 濡れたままにしておくと、骨の錆や変色の原因になります。
fujisan_fujimountain7.jpg,"""Mt. Fuji, which boasts 3,767 meters above sea level and the highest height in Japan, is a World Cultural Heritage. In Lake Yamanaka and Lake Honjo, you can see 'Diamond Fuji' where Sun and Mount Fuji overlap.""","標高3,767メートル、日本一の高さを誇る富士山は世界文化遺産です。 山中湖と本庄湖では、太陽と富士山が重なる「ダイヤモンド富士」が見えます。"
udon_sanukiudon60.jpg,"""Udon is a traditional kind of Japanese noodle. You can eat it as it is, but it is delicious if you add a small amount of spices.""",うどんは日本の伝統的な麺類です。そのまま食べることができますが、少量のスパイスを加えると美味しいです。
takoyaki_takoyaki34.jpg,"""Usually, eat takoyaki with sauce and mayonnaise, using a toothpick. Please note that the inside is very hot.""",たこ焼きは一般的にソースとマヨネーズをつけて、つまようじを使って食べます。中がとても熱いので注意してください。
rockgarden_ryuuanjiniwa20.jpeg,"""There are 15 stones in the stone garden, and from any direction, one stone is hidden behind other stones. Open all year round, the admission fee for high school students and above is 500 yen, Small and middle school students are 300 yen.""",石庭には15個の石があり、どの方向から見ても、１個の石は他の石に隠れて見えないようになっています。年中無休で、拝観料は高校生以上が、500円で、小・中学生は300円です。
kinkakuji_kinkaku6.jpg,"""The only way to get to Kinkakuji is by bus, and most other transportation is not available. It is good to use the tour bus K 'LOOP for visiting 17 tourist spots in Kyoto.""",金閣寺への交通手段はバスしかなく、ほかの交通機関はほとんど利用できません。京都にある17カ所の観光スポットをめぐる周遊バス｢K’LOOP｣を利用するのが良いでしょう。
bangasa96.jpg,"""It is a kind of Japanese umbrella and it is called a 'Ban gasa (kasa)'. After getting wet, wipe off the moisture with a towel with a soft cloth, and be sure to shade and dry. If left wet, it can cause bone rust and discoloration.""",これは日本の和傘の一種で「番傘」と呼ばれています。 濡れた後は、柔らかい布でタオルで湿気を拭き取ってから、陰干しをして乾かします。 濡れたままにしておくと、骨の錆や変色の原因になります。
maple_momiji1.jpg,"""It is a violation of manners to tear the leaves of the maple from the branches. In addition, Please do not enter the restricted area as the cleaned moss will peel off.""",枝からもみじの葉っぱをちぎり取るのはマナー違反です。また、手入れさた苔が剥げるため、立ち入り禁止エリアに入るのは控えてください。
torii119.jpg,"""Bow once before entering the 'torii' or Buddhist temple gate and walk on the side of the path as it is considered disrespectful to the deities to walk in the middle. """,神社や寺院の鳥居や門をくぐる時は、まず一礼してから進み、参道の真ん中を歩くことは神仏に失礼になるので道の端を歩きます。
kinkakuji_kinkakuji51.jpg,"""The only way to get to Kinkakuji is by bus, and most other transportation is not available. It is good to use the tour bus K 'LOOP for visiting 17 tourist spots in Kyoto.""",金閣寺への交通手段はバスしかなく、ほかの交通機関はほとんど利用できません。京都にある17カ所の観光スポットをめぐる周遊バス｢K’LOOP｣を利用するのが良いでしょう。
takoyaki_takoyakigazou37.jpg,"""Usually, eat takoyaki with sauce and mayonnaise, using a toothpick. Please note that the inside is very hot.""",たこ焼きは一般的にソースとマヨネーズをつけて、つまようじを使って食べます。中がとても熱いので注意してください。
takoyaki_takoyaki40.jpg,"""Usually, eat takoyaki with sauce and mayonnaise, using a toothpick. Please note that the inside is very hot.""",たこ焼きは一般的にソースとマヨネーズをつけて、つまようじを使って食べます。中がとても熱いので注意してください。
syogi_japanesechess6.jpg,"""Shogi is a board game like chess. The object of the game is to checkmate the opponent’s King. The main difference with chess is that you can use the pieces that you capture.""",将棋はチェスのようなボードゲームです。王を積ませたら勝ちです。チェスとの主な違いは取った駒を使用することができるということです。
kabukicho_kabukicho-ichibangai38.jpg,"""In Kabukicho there are frequent occurrences of unfair overcharging. Let's not go about malicious barker.""",歌舞伎町では、ぼったくりが頻繁に発生しています。 悪意のある客引きについては行かないでください。
hachiko_hachiko-mae26.jpg,his image does not contain useful sentences.,有益文はありません
tokyostation_toukyouekigazou34.jpg,"""If you turn around at the Marunouchi South Exit ticket gate and the Marunouchi North Exit ticket gate, you can see 'Tokyo Station Red Brick Station Building' closely. Inside Tokyo Station, there are sweets and shops limited to Tokyo Station, perfect for souvenir selection.""",丸の内南口改札口と丸の内北口改札口で振り返ると東京駅赤レンガ駅舎がよく見えます。東京駅の中には、お土産選びに最適な、東京駅限定のスイーツやお店があります。
skytree_tokyosky16.jpg,"""Tokyo Skytree is the world’s tallest free-standing broadcasting tower. With the two observation decks at 350 meters and 450 meters, Tokyo Skytree lets you enjoy the landscape of Tokyo . """,東京スカイツリーは世界で一番高い自立式電波塔です。地上350メートルと450メートルの高さにある２つの展望台では、東京の景色を楽しむことができます。
soba_sobaya4.jpg,"""Soba is a traditional kind of Japanese noodle. Please add green onions and wasabi to the sauce and then dip a little in the sauce and enjoy. """,蕎麦は日本の伝統的な麺類です。つゆにネギとわさびを入れ、蕎麦を少しつけて食べてください。
sushi_sushi21.jpg,"""Wasabi is used in sushi. Wasabi is spicy. If you do not like spicy food, sushi without wasabi can be ordered.In Japanese culture, sushi can be eaten by hand.""",寿司にはわさびが入っています。辛い食べ物が好きではない場合は、わさびのない寿司を用意することができます。日本にはお寿司を手で食べる文化があります。
maiko_maikosan65.jpg,"""These women dancing with such elegance are maiko entertainers who perform traditional Japanese music and dances at exclusive parties. Please refrain from stopping them and coercing them into taking pictures with you.""",舞妓は、日本の伝統的な唄や踊りを披露して宴席に興を添える仕事です。声かけや一緒に写真を撮るように強制することは控えてください。
takoyaki_takoyaki58.jpg,his image does not contain useful sentences.,有益文はありません
kabukicho_kabukicho-entrance38.jpg,"""In Kabukicho there are frequent occurrences of unfair overcharging. Let's not go about malicious barker.""",歌舞伎町では、ぼったくりが頻繁に発生しています。 悪意のある客引きについては行かないでください。
skytree_sukaituri13.jpg,"""Tokyo Skytree is the world’s tallest free-standing broadcasting tower. With the two observation decks at 350 meters and 450 meters, Tokyo Skytree lets you enjoy the landscape of Tokyo . """,東京スカイツリーは世界で一番高い自立式電波塔です。地上350メートルと450メートルの高さにある２つの展望台では、東京の景色を楽しむことができます。
tempura_tempuraebi31.jpg,"""Tempura can be enjoyed two-ways, with Tempura sauce, or just with salt. Shrimp tempura is very popular with visitors from overseas. Please be careful because it is hot""",天ぷらは天つゆと塩の二通りで楽しめます。えびの天ぷらは外国人のお客様に大人気です。熱いので注意して下さい。
maiko_kyotomaiko2.jpg,"""These women dancing with such elegance are maiko entertainers who perform traditional Japanese music and dances at exclusive parties. Please refrain from stopping them and coercing them into taking pictures with you.""",舞妓は、日本の伝統的な唄や踊りを披露して宴席に興を添える仕事です。声かけや一緒に写真を撮るように強制することは控えてください。
exception17.jpg,his image does not contain useful sentences.,有益文はありません
windchime34.jpg,"""Furin is a kind of small bell that is hung under the eaves in summer in Japan. When the wind blew, they ring. Some of the famous Japanese Furins are 'Edo-Furin' from Tokyo and 'Nambu-Furin' from Iwate prefecture.""",風鈴とは日本の夏に家の軒下に吊り下げてられている小型の鈴の一種です。風が吹くと音が鳴ります。日本の有名な風鈴の中には、東京の「江戸風林」や岩手県の「南部風林」があります。
takoyaki_takoyaki60.jpeg,"""Usually, eat takoyaki with sauce and mayonnaise, using a toothpick. Please note that the inside is very hot.""",たこ焼きは一般的にソースとマヨネーズをつけて、つまようじを使って食べます。中がとても熱いので注意してください。
bangasa89.jpg,"""It is a kind of Japanese umbrella and it is called a 'Ban gasa (kasa)'. After getting wet, wipe off the moisture with a towel with a soft cloth, and be sure to shade and dry. If left wet, it can cause bone rust and discoloration.""",これは日本の和傘の一種で「番傘」と呼ばれています。 濡れた後は、柔らかい布でタオルで湿気を拭き取ってから、陰干しをして乾かします。 濡れたままにしておくと、骨の錆や変色の原因になります。
gundam_odaiba-gundam38.jpg,"""The main attraction the Unicorn Gundam is the four transformations performance that takes place at 11:00, 13:00, 15:00, and 17:00. In the night section, the show will be held in three stories every half hour from 19: 30 to 21:00.""",ユニコーンガンダムの最大の魅力は、11：00、13：00、15：00、17：00の4つの変身演出です。 夜のセクションでは、ショーは19：30から21:00まで30分ごとに３つのストーリーで開催されます。
rockgarden_takianji-ishiniwa4.jpg,"""There are 15 stones in the stone garden, and from any direction, one stone is hidden behind other stones. Open all year round, the admission fee for high school students and above is 500 yen, Small and middle school students are 300 yen.""",石庭には15個の石があり、どの方向から見ても、１個の石は他の石に隠れて見えないようになっています。年中無休で、拝観料は高校生以上が、500円で、小・中学生は300円です。
tokyostation_toukyouekigazou32.jpg,"""If you turn around at the Marunouchi South Exit ticket gate and the Marunouchi North Exit ticket gate, you can see 'Tokyo Station Red Brick Station Building' closely. Inside Tokyo Station, there are sweets and shops limited to Tokyo Station, perfect for souvenir selection.""",丸の内南口改札口と丸の内北口改札口で振り返ると東京駅赤レンガ駅舎がよく見えます。東京駅の中には、お土産選びに最適な、東京駅限定のスイーツやお店があります。
kaminarimon_kaminarimon9.jpg,"""The official name is Furaijin-mon written in Chinese characters on the back of the large lantern. You can buy various kinds of Japanese gifts at Nakadori-dori ahead of the Kaminarimon.""",雷門とは正式名称ではなく、風雷神門というのが正式名称で大提灯の裏に漢字で書かれています。雷門より先の中通りでは、さまざまな日本のおみやげを買うことができます。
skytree_tokyosky11.jpg,"""Tokyo Skytree is the world’s tallest free-standing broadcasting tower. With the two observation decks at 350 meters and 450 meters, Tokyo Skytree lets you enjoy the landscape of Tokyo . """,東京スカイツリーは世界で一番高い自立式電波塔です。地上350メートルと450メートルの高さにある２つの展望台では、東京の景色を楽しむことができます。
takoyaki_takopa15.jpg,"""Usually, eat takoyaki with sauce and mayonnaise, using a toothpick. Please note that the inside is very hot.""",たこ焼きは一般的にソースとマヨネーズをつけて、つまようじを使って食べます。中がとても熱いので注意してください。
maple_momijigazou32.jpg,"""It is a violation of manners to tear the leaves of the maple from the branches. In addition, Please do not enter the restricted area as the cleaned moss will peel off.""",枝からもみじの葉っぱをちぎり取るのはマナー違反です。また、手入れさた苔が剥げるため、立ち入り禁止エリアに入るのは控えてください。
sumoarena_sumo-dohyou30.jpg,"""Sumo is the national sport in Japan. It is a kind of martial art where two sumo wrestlers,  fight in a dohyo. A wrestler loses the bout if he is forced out of the dohyo, or if any part of his body other than the soles of his feet touches the ground.""",相撲は日本の国民的スポーツです。 2人の力士が土俵で戦う一種の武道です。土俵から追い出されるか、または足の裏以外の部分が地面に触れると負けです。
udon_kagawaudon35.jpg,"""Udon is a traditional kind of Japanese noodle. You can eat it as it is, but it is delicious if you add a small amount of spices.""",うどんは日本の伝統的な麺類です。そのまま食べることができますが、少量のスパイスを加えると美味しいです。
jinja_shintoshrine4.jpg,"""When you enter a shrine, you need to purify your hands and mouth before you worship.Remove hats and sunglasses in shrines and temples.""",神社に入ったら、参拝する前に手と口を清めます。神社や寺院では帽子やサングラスを外します。
hachiko_hachikohiroba9.jpg,"""It is a famous spot not only as a meeting place in Shibuya but also as a tourist attraction. To take a photo with Hachiko, you have to wait in line.""",渋谷の待ち合わせ場所としてだけでなく、観光の名所としても有名なスポットです。 ハチ公と一緒に写真を撮るには、列に並ぶ必要があります。
kinkakuji_kinkaku55.jpg,his image does not contain useful sentences.,有益文はありません
sushi_sushi70.jpg,"""Wasabi is used in sushi. Wasabi is spicy. If you do not like spicy food, sushi without wasabi can be ordered.In Japanese culture, sushi can be eaten by hand.""",寿司にはわさびが入っています。辛い食べ物が好きではない場合は、わさびのない寿司を用意することができます。日本にはお寿司を手で食べる文化があります。
fujisan_mountfuji50.jpg,"""Mt. Fuji, which boasts 3,767 meters above sea level and the highest height in Japan, is a World Cultural Heritage. In Lake Yamanaka and Lake Honjo, you can see 'Diamond Fuji' where Sun and Mount Fuji overlap.""","標高3,767メートル、日本一の高さを誇る富士山は世界文化遺産です。 山中湖と本庄湖では、太陽と富士山が重なる「ダイヤモンド富士」が見えます。"
manekineko_manekineko15.jpg,"""It is believed to draw happiness and and customers. Each color shows different meaning and fortune. The blue one is good for academic development and traffic safety.The pink one is good for lovers and the black one is to attack evils.The cat with red is good for keeping good health.""",招き猫は幸せやお客様を引き寄せるとされています。それぞれの色は異なる意味や幸運を表します。青いものは学力向上や交通安全に良いとされています。ピンク色のものは恋人同士に、黒いものは厄払いに良いとされます。赤い色のものは健康に良いとされています。
windchime94.jpg,"""Furin is a kind of small bell that is hung under the eaves in summer in Japan. When the wind blew, they ring. Some of the famous Japanese Furins are 'Edo-Furin' from Tokyo and 'Nambu-Furin' from Iwate prefecture.""",風鈴とは日本の夏に家の軒下に吊り下げてられている小型の鈴の一種です。風が吹くと音が鳴ります。日本の有名な風鈴の中には、東京の「江戸風林」や岩手県の「南部風林」があります。
jinja_jinja11.jpg,"""When you enter a shrine, you need to purify your hands and mouth before you worship.Remove hats and sunglasses in shrines and temples.""",神社に入ったら、参拝する前に手と口を清めます。神社や寺院では帽子やサングラスを外します。
kinkakuji_kinkakuji16.jpg,"""The only way to get to Kinkakuji is by bus, and most other transportation is not available. It is good to use the tour bus K 'LOOP for visiting 17 tourist spots in Kyoto.""",金閣寺への交通手段はバスしかなく、ほかの交通機関はほとんど利用できません。京都にある17カ所の観光スポットをめぐる周遊バス｢K’LOOP｣を利用するのが良いでしょう。
cherryblossom_sakura7.jpg,"""Don't sit at the root of the cherry blossoms that jumped out of the ground. Please do not break the branches.""",地面から飛び出した桜の根元に座ってはいけません。枝は折らないでください。
windchime44.jpg,"""Furin is a kind of small bell that is hung under the eaves in summer in Japan. When the wind blew, they ring. Some of the famous Japanese Furins are 'Edo-Furin' from Tokyo and 'Nambu-Furin' from Iwate prefecture.""",風鈴とは日本の夏に家の軒下に吊り下げてられている小型の鈴の一種です。風が吹くと音が鳴ります。日本の有名な風鈴の中には、東京の「江戸風林」や岩手県の「南部風林」があります。
rockgarden_kyoto-rock-garden36.jpg,"""There are 15 stones in the stone garden, and from any direction, one stone is hidden behind other stones. Open all year round, the admission fee for high school students and above is 500 yen, Small and middle school students are 300 yen.""",石庭には15個の石があり、どの方向から見ても、１個の石は他の石に隠れて見えないようになっています。年中無休で、拝観料は高校生以上が、500円で、小・中学生は300円です。
offertorybox_saisenhako19.jpeg,"""Throw some coins into the wooden box called 'saisen-bako' in front of the main hall.Next, Ring the bell two or three times using the rope.Bow deeply twice, clap your hands twice, and pray. Finally, bow deeply once again.""",本殿の前にある「賽銭箱」と呼ばれる木製の箱に小銭を投げ入れます。次に縄で鈴を2、3回鳴らします。2回深くお辞儀をし、2回拍手をして、お祈りをします。最後にもう一度深くお辞儀をします。
hachiko_hachiko-mae9.jpg,"""It is a famous spot not only as a meeting place in Shibuya but also as a tourist attraction. To take a photo with Hachiko, you have to wait in line.""",渋谷の待ち合わせ場所としてだけでなく、観光の名所としても有名なスポットです。 ハチ公と一緒に写真を撮るには、列に並ぶ必要があります。
tempura_tempurasatumaimo63.jpg,"""Tempura can be enjoyed two-ways, with Tempura sauce, or just with salt. Shrimp tempura is very popular with visitors from overseas. Please be careful because it is hot""",天ぷらは天つゆと塩の二通りで楽しめます。えびの天ぷらは外国人のお客様に大人気です。熱いので注意して下さい。
skytree_sukaituri61.jpg,"""Tokyo Skytree is the world’s tallest free-standing broadcasting tower. With the two observation decks at 350 meters and 450 meters, Tokyo Skytree lets you enjoy the landscape of Tokyo . """,東京スカイツリーは世界で一番高い自立式電波塔です。地上350メートルと450メートルの高さにある２つの展望台では、東京の景色を楽しむことができます。
hachiko_hachiko-mae5.jpg,"""It is a famous spot not only as a meeting place in Shibuya but also as a tourist attraction. To take a photo with Hachiko, you have to wait in line.""",渋谷の待ち合わせ場所としてだけでなく、観光の名所としても有名なスポットです。 ハチ公と一緒に写真を撮るには、列に並ぶ必要があります。
gundam_odaibazou8.jpg,"""The main attraction the Unicorn Gundam is the four transformations performance that takes place at 11:00, 13:00, 15:00, and 17:00. In the night section, the show will be held in three stories every half hour from 19: 30 to 21:00.""",ユニコーンガンダムの最大の魅力は、11：00、13：00、15：00、17：00の4つの変身演出です。 夜のセクションでは、ショーは19：30から21:00まで30分ごとに３つのストーリーで開催されます。
kinkakuji_kinkaku4.jpg,"""The only way to get to Kinkakuji is by bus, and most other transportation is not available. It is good to use the tour bus K 'LOOP for visiting 17 tourist spots in Kyoto.""",金閣寺への交通手段はバスしかなく、ほかの交通機関はほとんど利用できません。京都にある17カ所の観光スポットをめぐる周遊バス｢K’LOOP｣を利用するのが良いでしょう。
bonsai_bonsaishi10.jpg,his image does not contain useful sentences.,有益文はありません
sumoarena_sumo-arena29.jpg,"""Sumo is the national sport in Japan. It is a kind of martial art where two sumo wrestlers,  fight in a dohyo. A wrestler loses the bout if he is forced out of the dohyo, or if any part of his body other than the soles of his feet touches the ground.""",相撲は日本の国民的スポーツです。 2人の力士が土俵で戦う一種の武道です。土俵から追い出されるか、または足の裏以外の部分が地面に触れると負けです。
narabuddha_naraofthegreatbuddha3.jpg,"""There is a hole in the pillar located in the northeast of the Great Buddha Hall, and it is said that going through the hole will benefit from no illness.""",大仏殿の北東に位置する柱には穴があり、穴をくぐると無病息災のご利益があると言われています。
sushi_nigirisushi9.jpg,"""Wasabi is used in sushi. Wasabi is spicy. If you do not like spicy food, sushi without wasabi can be ordered.In Japanese culture, sushi can be eaten by hand.""",寿司にはわさびが入っています。辛い食べ物が好きではない場合は、わさびのない寿司を用意することができます。日本にはお寿司を手で食べる文化があります。
jinja_jinja15.jpg,"""When you enter a shrine, you need to purify your hands and mouth before you worship.Remove hats and sunglasses in shrines and temples.""",神社に入ったら、参拝する前に手と口を清めます。神社や寺院では帽子やサングラスを外します。
gundam_odaiba-gundam80.jpg,"""The main attraction the Unicorn Gundam is the four transformations performance that takes place at 11:00, 13:00, 15:00, and 17:00. In the night section, the show will be held in three stories every half hour from 19: 30 to 21:00.""",ユニコーンガンダムの最大の魅力は、11：00、13：00、15：00、17：00の4つの変身演出です。 夜のセクションでは、ショーは19：30から21:00まで30分ごとに３つのストーリーで開催されます。
kaminarimon_kaminarimon20.jpg,"""The official name is Furaijin-mon written in Chinese characters on the back of the large lantern. You can buy various kinds of Japanese gifts at Nakadori-dori ahead of the Kaminarimon.""",雷門とは正式名称ではなく、風雷神門というのが正式名称で大提灯の裏に漢字で書かれています。雷門より先の中通りでは、さまざまな日本のおみやげを買うことができます。
skytree_sukaituri51.jpg,"""Tokyo Skytree is the world’s tallest free-standing broadcasting tower. With the two observation decks at 350 meters and 450 meters, Tokyo Skytree lets you enjoy the landscape of Tokyo . """,東京スカイツリーは世界で一番高い自立式電波塔です。地上350メートルと450メートルの高さにある２つの展望台では、東京の景色を楽しむことができます。
exception14.jpg,his image does not contain useful sentences.,有益文はありません
tokyostation_tokyostation3.jpg,"""If you turn around at the Marunouchi South Exit ticket gate and the Marunouchi North Exit ticket gate, you can see 'Tokyo Station Red Brick Station Building' closely. Inside Tokyo Station, there are sweets and shops limited to Tokyo Station, perfect for souvenir selection.""",丸の内南口改札口と丸の内北口改札口で振り返ると東京駅赤レンガ駅舎がよく見えます。東京駅の中には、お土産選びに最適な、東京駅限定のスイーツやお店があります。
maple_momijigazou26.jpg,"""It is a violation of manners to tear the leaves of the maple from the branches. In addition, Please do not enter the restricted area as the cleaned moss will peel off.""",枝からもみじの葉っぱをちぎり取るのはマナー違反です。また、手入れさた苔が剥げるため、立ち入り禁止エリアに入るのは控えてください。
kaminarimon_kaminarinomon22.jpg,"""The official name is Furaijin-mon written in Chinese characters on the back of the large lantern. You can buy various kinds of Japanese gifts at Nakadori-dori ahead of the Kaminarimon.""",雷門とは正式名称ではなく、風雷神門というのが正式名称で大提灯の裏に漢字で書かれています。雷門より先の中通りでは、さまざまな日本のおみやげを買うことができます。
offertorybox_saisenhako4.jpg,"""Throw some coins into the wooden box called 'saisen-bako' in front of the main hall.Next, Ring the bell two or three times using the rope.Bow deeply twice, clap your hands twice, and pray. Finally, bow deeply once again.""",本殿の前にある「賽銭箱」と呼ばれる木製の箱に小銭を投げ入れます。次に縄で鈴を2、3回鳴らします。2回深くお辞儀をし、2回拍手をして、お祈りをします。最後にもう一度深くお辞儀をします。
jinja_shintoshrine9.jpg,"""When you enter a shrine, you need to purify your hands and mouth before you worship.Remove hats and sunglasses in shrines and temples.""",神社に入ったら、参拝する前に手と口を清めます。神社や寺院では帽子やサングラスを外します。
